snapshots/LN_2020.09.19-08.00.01.json 60000  20 0.04 1.0506964500000007 50696.45 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 60000  20 0.08 1.0491538600000005 49153.86 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 60000  20 0.16 1.0498699900000006 49869.99 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 60000  20 0.32 1.0481357800000004 48135.78 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 60000  20 0.64 1.0484247900000003 48424.79 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 60000  20 1.28 -0.5408442222222215 46291.73737373737 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 60000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 60000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 60000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 60000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 15000  20 0.02 1.014632434343435 14632.434343434343 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 15000  20 0.04 1.0146121010101015 14612.10101010101 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 15000  20 0.08 1.0145486122448986 14548.612244897959 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 15000  20 0.16 1.0148234791666673 14823.479166666666 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 15000  20 0.32 1.0146692100000005 14669.21 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 15000  20 0.64 -0.6105080957455168 14807.614583337325 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 15000  20 1.28 -0.5356424309578478 14509.110000001916 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 15000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 15000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 15000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 15000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 30000  20 0.02 1.0282139696969703 28213.969696969696 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 30000  20 0.04 1.0283166000000008 28316.6 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 30000  20 0.08 1.0285363200000008 28536.32 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 30000  20 0.16 1.0275408000000006 27540.8 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 30000  20 0.32 1.0282743636363645 28274.363636363636 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 30000  20 0.64 1.027823247422681 27823.24742268041 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 30000  20 1.28 -0.5333352199999992 27267.86 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 30000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 30000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 30000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 30000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 60000  20 0.02 1.0519085100000007 51908.51 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 60000  20 0.04 1.049064460000001 49064.46 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 60000  20 0.08 1.0498172100000007 49817.21 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 60000  20 0.16 1.0511032626262629 51103.26262626263 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 60000  20 0.32 1.0488567070707078 48856.707070707074 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 60000  20 0.64 1.0466356938775518 46635.69387755102 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 60000  20 1.28 1.037764545454546 48372.16161616162 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 60000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 60000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 60000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2019.09.30-22.54.41.json 60000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 15000  20 0.02 1.0144929300000003 14492.93 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 15000  20 0.04 1.0145500000000005 14550.0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 15000  20 0.08 1.0145485300000008 14548.53 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 15000  20 0.16 1.0143143200000007 14314.32 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 15000  20 0.32 0.9942912280843039 14594.310000003832 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 15000  20 0.64 1.0145005500000004 14500.55 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 15000  20 1.28 1.004331029042152 14482.570000001917 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 15000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 15000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 15000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 15000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 30000  20 0.02 1.0267205100000008 26720.51 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 30000  20 0.04 1.0266024500000006 26602.45 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 30000  20 0.08 1.0264273700000006 26427.37 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 30000  20 0.16 1.0265680400000008 26568.04 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 30000  20 0.32 1.0270483000000008 27048.3 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 30000  20 0.64 -0.5237674509578474 26384.090000001917 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 30000  20 1.28 1.0165608900000007 26862.43 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 30000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 30000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 30000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 30000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 60000  20 0.02 1.0490825500000005 49082.55 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 60000  20 0.04 1.0491275500000008 49127.55 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 60000  20 0.08 1.0478608000000005 47860.8 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 60000  20 0.16 1.0476609900000005 47660.99 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 60000  20 0.32 1.0477050600000006 47705.06 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 60000  20 0.64 -0.5025239199999993 47892.62 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 60000  20 1.28 1.0456682200000005 45668.22 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 60000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 60000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 60000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2020.03.31-08.00.03.json 60000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 15000  20 0.02 1.0145235300000004 14523.53 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 15000  20 0.04 1.0143648800000005 14364.88 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 15000  20 0.08 1.0143322300000006 14332.23 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 15000  20 0.16 1.0143198800000004 14319.88 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 15000  20 0.32 1.0142085300000003 14208.53 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 15000  20 0.64 1.004228409042152 14379.950000001916 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 15000  20 1.28 1.0043615545880324 14615.6363636383 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 15000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 15000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 15000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 15000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 30000  20 0.02 1.0280023939393947 28002.39393939394 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 30000  20 0.04 1.0268545000000007 26854.5 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 30000  20 0.08 1.0269075800000007 26907.58 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 30000  20 0.16 1.0270333100000009 27033.31 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 30000  20 0.32 -0.5223089799999993 27992.56 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 30000  20 0.64 1.0280181100000008 28018.11 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 30000  20 1.28 1.027320320000001 27320.32 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 30000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 30000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 30000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 30000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 60000  20 0.02 1.0505317500000009 50531.75 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 60000  20 0.04 1.0495720500000005 49572.05 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 60000  20 0.08 1.0508300606060614 50830.06060606061 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 60000  20 0.16 1.0463286969696979 46328.69696969697 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 60000  20 0.32 1.0491841400000004 49184.14 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 60000  20 0.64 1.0463554800000008 46355.48 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 60000  20 1.28 1.0495066300000007 49506.63 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 60000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 60000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 60000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2019.11.21-08.00.01.json 60000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 15000  20 0.02 1.0142838600000004 14283.86 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 15000  20 0.04 1.0144051100000007 14405.11 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 15000  20 0.08 1.0144589500000005 14458.95 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 15000  20 0.16 1.0143100000000005 14310.0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 15000  20 0.32 1.0144269100000003 14426.91 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 15000  20 0.64 1.0143364100000005 14336.41 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 15000  20 1.28 1.0144100000000007 14410.0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 15000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 15000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 15000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 15000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 30000  20 0.02 1.0270501600000008 27050.16 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 30000  20 0.04 1.0264533200000008 26453.32 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 30000  20 0.08 1.0270532000000012 27053.2 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 30000  20 0.16 1.026397696969698 26397.696969696968 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 30000  20 0.32 1.017352610000001 27654.15 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 30000  20 0.64 1.0160616800000009 26363.22 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 30000  20 1.28 1.026950330000001 26950.33 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 30000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 30000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 30000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 30000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 60000  20 0.02 1.0437970600000004 43797.06 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 60000  20 0.04 1.0479945500000007 47994.55 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 60000  20 0.08 1.0483730729166674 48373.072916666664 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 60000  20 0.16 1.0479357300000007 47935.73 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 60000  20 0.32 1.0479129700000007 47912.97 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 60000  20 0.64 1.0481917100000009 48191.71 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 60000  20 1.28 -0.5036026799999987 46998.86 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 60000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 60000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 60000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2020.01.21-08.00.01.json 60000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 15000  20 0.02 1.0145872020202025 14587.20202020202 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 15000  20 0.04 1.0143573131313135 14357.31313131313 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 15000  20 0.08 1.0145919100000007 14591.91 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 15000  20 0.16 1.0145945400000005 14594.54 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 15000  20 0.32 1.0146111100000004 14611.11 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 15000  20 0.64 1.01459695959596 14596.959595959595 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 15000  20 1.28 -0.5355859563856549 14562.11000001277 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 15000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 15000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 15000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 15000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 30000  20 0.02 1.0277232900000006 27723.29 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 30000  20 0.04 1.028312979381444 28312.9793814433 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 30000  20 0.08 1.0289197600000008 28919.76 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 30000  20 0.16 1.0280239090909098 28023.909090909092 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 30000  20 0.32 -0.5221372899999993 28164.25 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 30000  20 0.64 1.027831313131314 27831.31313131313 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 30000  20 1.28 1.0179761200000008 28277.66 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 30000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 30000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 30000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 30000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 60000  20 0.02 1.051433190000001 51433.19 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 60000  20 0.04 1.0507286868686878 50728.68686868687 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 60000  20 0.08 1.0524870100000008 52487.01 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 60000  20 0.16 1.051860444444445 51860.444444444445 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 60000  20 0.32 1.0506040202020213 50604.020202020205 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 60000  20 0.64 1.0497979300000007 49797.93 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 60000  20 1.28 -0.5269813636363632 49890.43434343435 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 60000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 60000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 60000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2019.10.19-08.00.01.json 60000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2020.05.21-08.00.01.json 15000  20 0.02 1.0145500000000005 14550.0 3 1000 0.7
snapshots/LN_2020.05.21-08.00.01.json 15000  20 0.04 1.0145506500000006 14550.65 3 1000 0.7
snapshots/LN_2020.05.21-08.00.01.json 15000  20 0.08 1.0146092800000004 14609.28 3 1000 0.7
snapshots/LN_2020.05.21-08.00.01.json 15000  20 0.16 1.0043853190421523 14536.860000001916 3 1000 0.7
snapshots/LN_2020.05.21-08.00.01.json 15000  20 0.32 1.0044817690421521 14633.310000001917 3 1000 0.7
