snapshots/LN_2019.10.19-08.00.01.json,30000000,28598282,10.182176195,0.001,100000,28598282,-198304.348216657,6.61538461538462
snapshots/LN_2019.11.21-08.00.01.json,30000000,28692004,6.809276242,0.001,100000,28692004,-150027.146507669,6.4
snapshots/LN_2019.12.31-08.00.01.json,30000000,28004552,16.299235528,0.001,100000,28004552,-276538.302018215,6.86666666666667
snapshots/LN_2020.01.21-08.00.01.json,30000000,27907004,11.621030048,0.001,100000,27907004,-280151.712822685,6.9375
snapshots/LN_2020.03.31-08.00.03.json,30000000,28745543,8.480558021,0.001,100000,28745543,-234567.953416574,6.5
snapshots/LN_2020.04.29-08.00.02.json,30000000,27251099,22.916154548,0.001,100000,27251099,-329363.369243105,6.5
snapshots/LN_2020.05.21-08.00.01.json,30000000,29175611,54.32968071,0.001,100000,29175611,-90159.331165307,6.78571428571429
snapshots/LN_2019.09.30-22.54.41.json,300000000,297995077,130.821177423,0.001,10000,297995077,-310057.056556125,6.875
snapshots/LN_2019.10.19-08.00.01.json,300000000,298598282,99.705327395,0.001,10000,298598282,-198299.722015957,6.61538461538462
snapshots/LN_2019.11.21-08.00.01.json,300000000,298692004,67.139581582,0.001,10000,298692004,-150024.129735839,6.4
snapshots/LN_2019.12.31-08.00.01.json,300000000,298004552,145.792811248,0.001,10000,298004552,-276531.827159375,6.86666666666667
snapshots/LN_2020.01.21-08.00.01.json,300000000,297907004,114.032750048,0.001,10000,297907004,-280146.609102685,6.9375
snapshots/LN_2020.03.31-08.00.03.json,300000000,298745543,83.508242261,0.001,10000,298745543,-234561.956266574,6.5
snapshots/LN_2020.04.29-08.00.02.json,300000000,297251099,228.697419008,0.001,10000,297251099,-329353.136160755,6.5
snapshots/LN_2020.05.21-08.00.01.json,300000000,299175611,542.04115743,0.001,10000,299175611,-90136.196151497,6.78571428571429
snapshots/LN_2019.09.30-22.54.41.json,300000000,297995077,13.126782423,0.001,100000,297995077,-310062.941622375,6.875
snapshots/LN_2019.10.19-08.00.01.json,300000000,298598282,10.182176195,0.001,100000,298598282,-198304.348216657,6.61538461538462
snapshots/LN_2019.11.21-08.00.01.json,300000000,298692004,6.809276242,0.001,100000,298692004,-150027.146507669,6.4
snapshots/LN_2019.12.31-08.00.01.json,300000000,298004552,16.299235528,0.001,100000,298004552,-276538.302018215,6.86666666666667
snapshots/LN_2020.01.21-08.00.01.json,300000000,297907004,11.621030048,0.001,100000,297907004,-280151.712822685,6.9375
snapshots/LN_2020.03.31-08.00.03.json,300000000,298745543,8.480558021,0.001,100000,298745543,-234567.953416574,6.5
snapshots/LN_2020.04.29-08.00.02.json,300000000,297251099,22.916154548,0.001,100000,297251099,-329363.369243105,6.5
snapshots/LN_2020.05.21-08.00.01.json,300000000,299175611,54.32968071,0.001,100000,299175611,-90159.331165307,6.78571428571429
snapshots/LN_2019.09.30-22.54.41.json 3000 0 0.30000299999999996 0.001 10000 0 -344.98499985 7.0
snapshots/LN_2019.09.30-22.54.41.json 3000 0 0.30000299999999996 0.001 10000 0 0.015000149999991663 7.0
snapshots/LN_2019.10.19-08.00.01.json 3000 0 0.30000299999999996 0.001 10000 0 0.015000149999991663 6.0
snapshots/LN_2019.11.21-08.00.01.json 3000 0 3e-06 0.001 10000 0 1.500000053056283e-07 6.0
